"","ID","Category","Unit","Rubric","Translation","Question","Choices","Solution","Image","Tags"
"943","944","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","그는 자신이 실패할 것이라고 했다, // 하지만 그는 (실패하지) 않았다.","{{c1::He said he would fail, but he didn’t.}}","he said he would fail, but he didn’t","","",""
"944","945","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","로마에 있을 때는, // 로마인들이 하는 대로 해라.","{{c1::When in Rome, do as the Romans do.}}","when in Rome, do as the Romans do","","",""
"945","946","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","사진을 찍지 마라 // 만약 그들이 너에게 (사진을 찍지) 말라고 하면.","{{c1::Don’t take pictures if they tell you not to.}}","don’t take pictures if they tell you not to","","",""
"946","947","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","잃어버린 재산은 되찾을 수 있다, // 하지만 잃어버린 시간은 결코 그렇지 않다(되찾을 수 없 다).","{{c1::Lost wealth can be regained, but lost time never.}}","lost wealth can be regained, but lost time never","","",""
"947","948","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","우리 인생의 전반부는 / 우리의 건강을 희생하는 데 쓰인다 / 부를 얻기 위해 // 그리고 (우리 인생의) 후반부는 / 우리의 부를 희생하는 데 (쓰인다) / 건강을 얻기 위해.","{{c1::The first half of our lives is spent sacrificing our health to achieve wealth and the second half sacrificing our wealth to achieve health.}}","the first half of our lives is spent sacrificing our health to achieve wealth and the second half sacrificing our wealth to achieve health","","",""
"948","949","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","대중교육의 체제하에서는 / 가르치는 것을 너무 많이 강조한다 // 그리고 능동적인 학습을 너 무 적게 (강조한다).","{{c1::Under the system of mass education too much stress is laid on teaching and too little on active learning.}}","under the system of mass education too much stress is laid on teaching and too little on active learning","","",""
"949","950","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","우리는 정보에 압도당하고 있다, // 반면 (우리는) 지혜를 갈망하고 (있다).","{{c1::We are drowning in information, while starving for wisdom.}}","we are drowning in information, while starving for wisdom","","",""
"950","951","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","매우 사회적인 동물들은, / (앵무새와 같이), / 부정적으로 영향을 받는 것 같다 // (그것들이) 혼자 있으면(=한 마리만 키우면).","{{c1::Highly social animals, such as parrots, seem to be adversely affected if kept alone.}}","highly social animals, such as parrots, seem to be adversely affected if kept alone","","",""
"951","952","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","확실히 해라 // 당신의 이메일이 의미를 전달하는 것을 [당신이 그것들이 (전달하도록) 의도하 는].","{{c1::Ensure that your e-mails convey the meaning you intend them to.}}","ensure that your e-mails convey the meaning you intend them to","","",""
"952","953","CHAPTER 16 특수구문","UNIT 96 생략구문","문장을 완성하라.","우리는 몸을 음식으로 채우고, // (우리는) 정신을 교육으로 (채우고), // 그리고 (우리는) 마음 을 사랑으로 (채운다).","{{c1::We fuel our bodies with food, our minds with education and our hearts with love.}}","we fuel our bodies with food, our minds with education and our hearts with love","","",""
"953","954","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","나는 사랑해왔다 / 그리고 사랑할 것이다 / 당신만을.","{{c1::I have loved and will love only you.}}","I have loved and will love only you","","",""
"954","955","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","교육은 발달을 의미한다. / 두뇌뿐만 아니라, / 그 사람 전체의.","{{c1::Education means development, not only of the brain, but also of the whole person.}}","education means development, not only of the brain, but also of the whole person","","",""
"955","956","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","물은 섭씨 0도에서 얼음으로 변한다 / 그리고 섭씨 100도에서 증기로 (변한다).","{{c1::Water turns into ice at 0℃ and into steam at 100℃.}}","water turns into ice at 0℃ and into steam at 100℃","","",""
"956","957","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","정부는 (국민의, 국민에 의한, 그리고 국민을 위한) / 결코 사라지지 않을 것이다 / 세상으로부 터.","{{c1::Government of the people, by the people, and for the people shall not perish from the earth.}}","government of the people, by the people, and for the people shall not perish from the earth","","",""
"957","958","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","열정은 약해진다 // 그러나 습관은 강해진다 / 나이가 들면서.","{{c1::Passions weaken but habits strengthen with age.}}","passions weaken but habits strengthen with age","","",""
"958","959","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","당신의 의견은 ~와 비슷해 보인다 // 하지만 ~와 다르다 / 나의 것(=의견)과.","{{c1::Your opinion seems similar to but is different from mine.}}","your opinion seems similar to but is different from mine","","",""
"959","960","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","가장 과학기술적인 이 시대에서조차, / 우리 활동의 더 많은 부분이 / 전통에 기반하고 있고, 기반을 두어야만 한다.","{{c1::Even in this most technological age, the greater part of our activity is, and must be, based on tradition.}}","even in this most technological age, the greater part of our activity is, and must be, based on tradition","","",""
"960","961","CHAPTER 16 특수구문","UNIT 97 공통구문","문장을 완성하라.","노력은 ~만큼 귀중하다, // 그리고 어쩌면 ~보다 더 귀중할지 모른다 / 결과(만큼[보다]) [그것 들이 가져오는].","{{c1::Efforts are as valuable as, and maybe more valuable than, the results they bring about.}}","efforts are as valuable as, and maybe more valuable than, the results they bring about","","",""
"961","962","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","성공한 사람들은 더 나은 질문을 한다 // 그리고, (그 결과), / 그들은 더 나은 답을 얻는다.","{{c1::Successful people ask better questions and, as a result, they get better answers.}}","successful people ask better questions and, as a result, they get better answers","","",""
"962","963","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","말은 (일단 내뱉은), / (총알처럼 (일단 발사된)), / 되돌릴 수 없다.","{{c1::Words once spoken, like bullets once fired, can’t be recovered.}}","words once spoken, like bullets once fired, can’t be recovered","","",""
"963","964","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","좋은 계획이, / (지금 맹렬하게 실행되는), / 다음 주의 완벽한 계획보다 더 낫다.","{{c1::A good plan, violently executed now, is better than a perfect plan next week.}}","a good plan, violently executed now, is better than a perfect plan next week","","",""
"964","965","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","‘시간 기근’은 / (해야 할 일이 너무 많고 그것을 할 시간이 충분하지 않다는 기분인) / 원인이 다 (불필요한 스트레스의).","{{c1::‘Time famine’ ― the feeling of having too much to do and not enough time to do it ― is the cause of unnecessary stress.}}","‘Time famine’ ― the feeling of having too much to do and not enough time to do it ― is the cause of unnecessary stress","","",""
"965","966","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","대인관계 기술은, // (그것은 사용되는데 / 우리가 다른 사람들과 의사소통할 때), // 우리가 관 계를 확립하고 유지하도록 돕는다.","{{c1::Interpersonal skills, which are used when we communicate with others, help us establish and maintain relationships.}}","interpersonal skills, which are used when we communicate with others, help us establish and maintain relationships","","",""
"966","967","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","경쟁은, // (우리가 배우기로는), / 선도 악도 아니다 / 그 자체로는.","{{c1::Competition, we have learned, is neither good nor evil in itself.}}","competition, we have learned, is neither good nor evil in itself","","",""
"967","968","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","한 사람의 친구들은 큰 ~을 미칠 수 있다, // (비록 결정적이지는 않다 하더라도), / 그의 삶에 (~한) 영향을.","{{c1::A man’s friends can have a great, if not decisive, influence on his life.}}","a man’s friends can have a great, if not decisive, influence on his life","","",""
"968","969","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","거의 없다, // (있다 하더라도), / 그의 영어에는 실수가.","{{c1::There are few, if any, mistakes in his English.}}","there are few, if any, mistakes in his English","","",""
"969","970","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","부끄럼을 타는 사람들은 좀처럼 (~하지) 않는다,/ (한다 하더라도), / 말을 하지 (않는다) // (누 군가가) 말을 걸지 않는 한.","{{c1::Shy people seldom, if ever, speak unless they are spoken to.}}","shy people seldom, if ever, speak unless they are spoken to","","",""
"970","971","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","가장 큰 즐거움은 (인생에서) / 하는 것이다 // (사람들이 말하기에) 당신이 할 수 없다는 것을.","{{c1::The greatest pleasure in life is doing what people say you cannot do.}}","the greatest pleasure in life is doing what people say you cannot do","","",""
"971","972","CHAPTER 16 특수구문","UNIT 98 삽입구문","문장을 완성하라.","나는 자기 계발서를 추천한다 [(내가 믿기로는) 너의 인생을 바꿀지도 모르는].","{{c1::I recommend a self-help book which I believe may change your life.}}","I recommend a self-help book which I believe may change your life","","",""
